Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapTime,Position,TireAge,Compound,Stint,PitInTime,PitOutTime,TrackTemp,AirTemp,Humidity,Pressure,WindDirection,WindSpeed,Rainfall,GapAhead,GapBehind,SafetyCar
2024,1,Bahrain Grand Prix,PIA,81,McLaren,46.0,0 days 00:01:35.296000,8.0,12.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,0.011,1.083,0
2024,1,Bahrain Grand Prix,RIC,3,RB,46.0,0 days 00:01:35.507000,14.0,11.0,SOFT,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,-0.6799999999999999,0.501,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,46.0,0 days 00:01:36.657000,5.0,15.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,1.599,-1.286,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,46.0,0 days 00:01:34.853000,3.0,11.0,HARD,3.0,,,22.1,17.8,51.0,1017.5,0,0.5,False,0.009,0.205,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,46.0,0 days 00:01:35.939000,20.0,6.0,SOFT,4.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-0.358,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,46.0,0 days 00:01:36.379000,9.0,19.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,1.083,-1.2530000000000001,0
2024,1,Bahrain Grand Prix,TSU,22,RB,46.0,0 days 00:01:36.187000,13.0,12.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,-0.259,-0.6799999999999999,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,46.0,0 days 00:01:34.193000,1.0,9.0,SOFT,3.0,,,22.1,17.8,51.0,1017.5,0,0.5,False,,0.651,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,46.0,0 days 00:01:36.741000,11.0,18.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,270,0.0,False,1.615,-0.29500000000000004,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,47.0,0 days 00:01:36.026000,15.0,11.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,0.195,0.63,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,47.0,0 days 00:01:35.225000,10.0,6.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-1.073,1.336,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,47.0,0 days 00:01:36.604000,19.0,17.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,1.263,0.125,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,47.0,0 days 00:01:35.341000,18.0,4.0,SOFT,4.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,0.115,1.263,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,47.0,0 days 00:01:35.226000,7.0,14.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,-0.259,0.15,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,47.0,0 days 00:01:35.226000,17.0,7.0,SOFT,4.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-1.4300000000000002,0.115,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,47.0,0 days 00:01:35.057000,4.0,13.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,0.156,0.748,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,47.0,0 days 00:01:36.454000,12.0,15.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-0.10699999999999998,-0.05800000000000005,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,47.0,0 days 00:01:35.485000,6.0,14.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,-0.31999999999999995,-0.259,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,47.0,0 days 00:01:36.656000,16.0,17.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,0.63,-1.4300000000000002,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,47.0,0 days 00:01:34.730000,2.0,11.0,SOFT,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,0.491,0.171,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,47.0,0 days 00:01:35.376000,8.0,13.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,0.15,0.922,0
2024,1,Bahrain Grand Prix,RIC,3,RB,47.0,0 days 00:01:35.831000,14.0,12.0,SOFT,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-0.565,0.195,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,47.0,0 days 00:01:35.805000,5.0,16.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,0.748,-0.31999999999999995,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,47.0,0 days 00:01:34.901000,3.0,12.0,HARD,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,0.171,0.156,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,47.0,0 days 00:01:36.729000,20.0,7.0,SOFT,4.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.125,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,47.0,0 days 00:01:36.298000,9.0,20.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,0.922,-1.073,0
2024,1,Bahrain Grand Prix,TSU,22,RB,47.0,0 days 00:01:36.396000,13.0,13.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,-0.05800000000000005,-0.565,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,47.0,0 days 00:01:34.239000,1.0,10.0,SOFT,3.0,,,22.0,17.8,51.0,1017.5,140,0.3,False,,0.491,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,47.0,0 days 00:01:36.561000,11.0,19.0,HARD,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,1.336,-0.10699999999999998,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,48.0,0 days 00:01:36.135000,15.0,12.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.10099999999999998,0.982,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,48.0,0 days 00:01:34.199000,9.0,7.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,-1.5030000000000001,3.126,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,48.0,0 days 00:01:36.765000,19.0,18.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,1.354,-1.077,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,48.0,0 days 00:01:35.411000,18.0,5.0,SOFT,4.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.265,1.354,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,48.0,0 days 00:01:36.165000,7.0,15.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,0.448,-0.46299999999999997,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,48.0,0 days 00:01:35.146000,17.0,8.0,SOFT,4.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-1.971,0.265,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,48.0,0 days 00:01:35.308000,4.0,14.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,0.327,0.751,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,48.0,0 days 00:01:36.679000,12.0,16.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.025,-0.125,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,48.0,0 days 00:01:35.717000,6.0,15.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,-0.34199999999999997,0.448,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,48.0,0 days 00:01:37.117000,16.0,18.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.982,-1.971,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,48.0,0 days 00:01:34.885000,2.0,12.0,SOFT,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,0.535,0.096,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,48.0,0 days 00:01:35.702000,8.0,14.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,-0.46299999999999997,-1.5030000000000001,0
2024,1,Bahrain Grand Prix,RIC,3,RB,48.0,0 days 00:01:36.236000,14.0,13.0,SOFT,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.31799999999999995,-0.10099999999999998,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,48.0,0 days 00:01:36.059000,5.0,17.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,0.751,-0.34199999999999997,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,48.0,0 days 00:01:34.981000,3.0,13.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,0.096,0.327,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,48.0,0 days 00:01:35.688000,20.0,8.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,-1.077,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,48.0,0 days 00:01:37.325000,10.0,21.0,HARD,3.0,,,21.9,17.8,51.0,1017.4,0,0.6,False,3.126,-0.671,0
2024,1,Bahrain Grand Prix,TSU,22,RB,48.0,0 days 00:01:36.554000,13.0,14.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.125,-0.31799999999999995,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,48.0,0 days 00:01:34.350000,1.0,11.0,SOFT,3.0,,,21.9,17.8,51.0,1017.5,0,0.7,False,,0.535,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,48.0,0 days 00:01:36.654000,11.0,20.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.671,0.025,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,49.0,0 days 00:01:37.102000,15.0,13.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,0.66,0.624,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,49.0,0 days 00:01:34.571000,9.0,8.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,-1.0819999999999999,2.3,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,49.0,0 days 00:01:36.910000,19.0,19.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,1.399,-1.3199999999999998,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,49.0,0 days 00:01:35.511000,18.0,6.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.017,1.399,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,49.0,0 days 00:01:35.914000,7.0,16.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.24,-0.261,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,49.0,0 days 00:01:35.494000,17.0,9.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,-2.232,0.017,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,49.0,0 days 00:01:35.302000,4.0,15.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.138,0.652,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,49.0,0 days 00:01:36.842000,12.0,17.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,0.122,-0.14700000000000002,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,49.0,0 days 00:01:35.674000,6.0,16.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,-0.28,0.24,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,49.0,0 days 00:01:37.726000,16.0,19.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.624,-2.232,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,49.0,0 days 00:01:34.966000,2.0,13.0,SOFT,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.563,0.474,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,49.0,0 days 00:01:35.653000,8.0,15.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,-0.261,-1.0819999999999999,0
2024,1,Bahrain Grand Prix,RIC,3,RB,49.0,0 days 00:01:36.442000,14.0,14.0,SOFT,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,-0.253,0.66,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,49.0,0 days 00:01:35.954000,5.0,18.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.652,-0.28,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,49.0,0 days 00:01:35.440000,3.0,14.0,HARD,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,0.474,-0.138,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,49.0,0 days 00:01:35.590000,20.0,9.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-1.3199999999999998,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,49.0,0 days 00:01:36.871000,10.0,22.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,2.3,-0.15100000000000002,0
2024,1,Bahrain Grand Prix,TSU,22,RB,49.0,0 days 00:01:36.695000,13.0,15.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,-0.14700000000000002,-0.253,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,49.0,0 days 00:01:34.403000,1.0,12.0,SOFT,3.0,,,22.0,17.7,51.0,1017.5,356,0.0,False,,0.563,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,49.0,0 days 00:01:36.720000,11.0,21.0,HARD,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,-0.15100000000000002,0.122,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,50.0,0 days 00:01:37.616000,15.0,14.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,1.007,-2.449,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,50.0,0 days 00:01:34.677000,9.0,9.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-1.307,1.8639999999999999,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,50.0,0 days 00:01:36.910000,19.0,20.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,1.682,-1.25,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,50.0,0 days 00:01:35.228000,18.0,7.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-2.556,1.682,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,50.0,0 days 00:01:35.612000,7.0,17.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,-0.04500000000000004,0.372,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,50.0,0 days 00:01:35.167000,16.0,10.0,SOFT,4.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-2.449,2.617,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,50.0,0 days 00:01:35.383000,4.0,16.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.241,0.798,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,50.0,0 days 00:01:37.035000,12.0,18.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,0.243,-0.20799999999999996,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,50.0,0 days 00:01:35.657000,6.0,17.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,-0.524,-0.04500000000000004,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,50.0,0 days 00:01:37.784000,17.0,20.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,2.617,-2.556,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,50.0,0 days 00:01:35.082000,2.0,14.0,SOFT,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.299,0.06,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,50.0,0 days 00:01:35.984000,8.0,16.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.372,-1.307,0
2024,1,Bahrain Grand Prix,RIC,3,RB,50.0,0 days 00:01:36.609000,14.0,15.0,SOFT,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-0.21799999999999997,1.007,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,50.0,0 days 00:01:36.181000,5.0,19.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.798,-0.524,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,50.0,0 days 00:01:35.142000,3.0,15.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,148,0.5,False,0.06,0.241,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,50.0,0 days 00:01:35.660000,20.0,10.0,SOFT,4.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-1.25,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,50.0,0 days 00:01:36.541000,10.0,23.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,1.8639999999999999,0.251,0
2024,1,Bahrain Grand Prix,TSU,22,RB,50.0,0 days 00:01:36.827000,13.0,16.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,-0.20799999999999996,-0.21799999999999997,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,50.0,0 days 00:01:34.783000,1.0,13.0,SOFT,3.0,,,22.0,17.7,51.0,1017.4,0,0.4,False,,0.299,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,50.0,0 days 00:01:36.792000,11.0,22.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,0.251,0.243,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,51.0,0 days 00:01:37.493000,15.0,15.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,0.39,-1.964,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,51.0,0 days 00:01:34.916000,9.0,10.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,-0.884,1.847,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,51.0,0 days 00:01:36.819000,19.0,21.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,1.4849999999999999,-0.847,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,51.0,0 days 00:01:35.334000,18.0,8.0,SOFT,4.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-1.7570000000000001,1.4849999999999999,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,51.0,0 days 00:01:35.532000,7.0,18.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,-0.506,0.268,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,51.0,0 days 00:01:35.529000,16.0,11.0,SOFT,4.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-1.964,1.562,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,51.0,0 days 00:01:35.418000,4.0,17.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.136,0.434,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,51.0,0 days 00:01:36.929000,12.0,19.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,-0.11299999999999999,0.138,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,51.0,0 days 00:01:36.038000,6.0,18.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.186,-0.506,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,51.0,0 days 00:01:37.091000,17.0,21.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,1.562,-1.7570000000000001,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,51.0,0 days 00:01:34.940000,2.0,15.0,SOFT,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,0.6,0.342,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,51.0,0 days 00:01:35.800000,8.0,17.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.268,-0.884,0
2024,1,Bahrain Grand Prix,RIC,3,RB,51.0,0 days 00:01:37.103000,14.0,16.0,SOFT,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.036,0.39,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,51.0,0 days 00:01:35.852000,5.0,20.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.434,0.186,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,51.0,0 days 00:01:35.282000,3.0,16.0,HARD,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,0.342,0.136,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,51.0,0 days 00:01:35.972000,20.0,11.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,-0.847,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,51.0,0 days 00:01:36.763000,10.0,24.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,1.847,0.279,0
2024,1,Bahrain Grand Prix,TSU,22,RB,51.0,0 days 00:01:37.067000,13.0,17.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.138,0.036,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,51.0,0 days 00:01:34.340000,1.0,14.0,SOFT,3.0,,,21.9,17.7,51.0,1017.4,0,0.0,False,,0.6,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,51.0,0 days 00:01:37.042000,11.0,23.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,340,0.4,False,0.279,-0.11299999999999999,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,52.0,0 days 00:01:36.218000,15.0,16.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,-2.824,-0.29700000000000004,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,52.0,0 days 00:01:34.862000,9.0,11.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,-1.162,2.072,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,52.0,0 days 00:01:36.949000,19.0,22.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,254,0.4,False,1.438,-0.962,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,52.0,0 days 00:01:35.511000,18.0,9.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,254,0.4,False,-3.12,1.438,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,52.0,0 days 00:01:35.479000,7.0,19.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-0.44299999999999995,0.545,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,52.0,0 days 00:01:35.921000,16.0,12.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,-0.29700000000000004,2.71,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,52.0,0 days 00:01:35.394000,4.0,18.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,0.311,0.792,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,52.0,0 days 00:01:36.930000,12.0,20.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,-0.46399999999999997,0.599,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,52.0,0 days 00:01:35.922000,6.0,19.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-0.264,-0.44299999999999995,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,52.0,0 days 00:01:38.631000,17.0,22.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,2.71,-3.12,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,52.0,0 days 00:01:35.183000,2.0,16.0,SOFT,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,0.277,-0.09999999999999998,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,52.0,0 days 00:01:36.024000,8.0,18.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,0.545,-1.162,0
2024,1,Bahrain Grand Prix,RIC,3,RB,52.0,0 days 00:01:37.529000,13.0,17.0,SOFT,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,0.599,1.513,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,52.0,0 days 00:01:36.186000,5.0,21.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,0.792,-0.264,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,52.0,0 days 00:01:35.083000,3.0,17.0,HARD,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,-0.09999999999999998,0.311,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,52.0,0 days 00:01:35.987000,20.0,12.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,330,0.0,False,-0.962,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,52.0,0 days 00:01:36.934000,10.0,25.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,2.072,0.46,0
2024,1,Bahrain Grand Prix,TSU,22,RB,52.0,0 days 00:01:39.042000,14.0,18.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,1.513,-2.824,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,52.0,0 days 00:01:34.906000,1.0,15.0,SOFT,3.0,,,22.0,17.6,51.0,1017.5,138,0.4,False,,0.277,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,52.0,0 days 00:01:37.394000,11.0,24.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,0,0.4,False,0.46,-0.46399999999999997,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,53.0,0 days 00:01:36.308000,15.0,17.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,330,0.0,False,-0.53,-0.31399999999999995,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,53.0,0 days 00:01:35.249000,9.0,12.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,254,0.4,False,-0.49,1.391,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,53.0,0 days 00:01:39.035000,19.0,23.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,213,0.3,False,3.646,-2.947,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,53.0,0 days 00:01:35.389000,18.0,10.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,330,0.0,False,-1.756,3.646,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,53.0,0 days 00:01:35.550000,7.0,20.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,254,0.4,False,-0.23199999999999998,0.189,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,53.0,0 days 00:01:35.994000,16.0,13.0,SOFT,4.0,,,21.9,17.6,51.0,1017.5,330,0.0,False,-0.31399999999999995,1.151,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,53.0,0 days 00:01:35.480000,4.0,19.0,HARD,3.0,,,21.9,17.6,51.0,1017.5,254,0.4,False,0.269,0.499,0
